concept_id,canonical_name,medical_category,severity_weight,emergency_weight,urgent_weight,danger_sign,alias,alias_type,status
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,"may neonatal distress",synonym,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,"masakit neonatal distress",synonym,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,"masakit ang neonatal distress",synonym,active
neonatal_distress,"Neonatal Distress",pediatric,12,12,0,yes,neonatal_distress,concept_id,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,"feeding difficulty",canonical,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,feeding,synonym,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,difficulty,synonym,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,"may feeding difficulty",synonym,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,"masakit feeding difficulty",synonym,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,"masakit ang feeding difficulty",synonym,active
feeding_difficulty,"Feeding Difficulty",pediatric,4,0,4,no,feeding_difficulty,concept_id,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,"failure to gain weight",canonical,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,failure,synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,gain,synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,weight,synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,"may failure to gain weight",synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,"masakit failure to gain weight",synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,"masakit ang failure to gain weight",synonym,active
failure_to_gain_weight,"Failure to Gain Weight",pediatric,4,0,4,no,failure_to_gain_weight,concept_id,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,"developmental regression",canonical,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,developmental,synonym,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,regression,synonym,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,"may developmental regression",synonym,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,"masakit developmental regression",synonym,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,"masakit ang developmental regression",synonym,active
developmental_regression,"Developmental Regression",pediatric,6,0,6,no,developmental_regression,concept_id,active
school_refusal,"School Refusal",mental_health,3,0,3,no,"school refusal",canonical,active
school_refusal,"School Refusal",mental_health,3,0,3,no,school,synonym,active
school_refusal,"School Refusal",mental_health,3,0,3,no,refusal,synonym,active
school_refusal,"School Refusal",mental_health,3,0,3,no,"may school refusal",synonym,active
school_refusal,"School Refusal",mental_health,3,0,3,no,"masakit school refusal",synonym,active
school_refusal,"School Refusal",mental_health,3,0,3,no,"masakit ang school refusal",synonym,active
school_refusal,"School Refusal",mental_health,3,0,3,no,school_refusal,concept_id,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,"behavioral change",canonical,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,behavioral,synonym,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,change,synonym,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,"may behavioral change",synonym,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,"masakit behavioral change",synonym,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,"masakit ang behavioral change",synonym,active
behavioral_change,"Behavioral Change",mental_health,4,0,4,no,behavioral_change,concept_id,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,"substance intoxication",canonical,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,substance,synonym,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,intoxication,synonym,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,"may substance intoxication",synonym,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,"masakit substance intoxication",synonym,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,"masakit ang substance intoxication",synonym,active
substance_intoxication,"Substance Intoxication",toxicology,8,8,0,yes,substance_intoxication,concept_id,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,"withdrawal seizure",canonical,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,withdrawal,synonym,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,seizure,synonym,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,"may withdrawal seizure",synonym,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,"masakit withdrawal seizure",synonym,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,"masakit ang withdrawal seizure",synonym,active
withdrawal_seizure,"Withdrawal Seizure",toxicology,10,10,0,yes,withdrawal_seizure,concept_id,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,"organ failure symptoms",canonical,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,organ,synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,failure,synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,symptoms,synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,"may organ failure symptoms",synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,"masakit organ failure symptoms",synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,"masakit ang organ failure symptoms",synonym,active
organ_failure_symptoms,"Organ Failure Symptoms",general,10,10,0,yes,organ_failure_symptoms,concept_id,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,"shock symptoms",canonical,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,shock,synonym,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,symptoms,synonym,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,"may shock symptoms",synonym,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,"masakit shock symptoms",synonym,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,"masakit ang shock symptoms",synonym,active
shock_symptoms,"Shock Symptoms",cardiovascular,12,12,0,yes,shock_symptoms,concept_id,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,"anemia symptoms",canonical,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,anemia,synonym,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,symptoms,synonym,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,"may anemia symptoms",synonym,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,"masakit anemia symptoms",synonym,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,"masakit ang anemia symptoms",synonym,active
anemia_symptoms,"Anemia Symptoms",hematology,4,0,4,no,anemia_symptoms,concept_id,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,"easy bruising",canonical,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,easy,synonym,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,bruising,synonym,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,"may easy bruising",synonym,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,"masakit easy bruising",synonym,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,"masakit ang easy bruising",synonym,active
easy_bruising,"Easy Bruising",hematology,3,0,3,no,easy_bruising,concept_id,active
petechiae,Petechiae,hematology,6,0,6,no,petechiae,canonical,active
petechiae,Petechiae,hematology,6,0,6,no,"may petechiae",synonym,active
petechiae,Petechiae,hematology,6,0,6,no,"masakit petechiae",synonym,active
petechiae,Petechiae,hematology,6,0,6,no,"masakit ang petechiae",synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,"splenomegaly symptoms",canonical,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,splenomegaly,synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,symptoms,synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,"may splenomegaly symptoms",synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,"masakit splenomegaly symptoms",synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,"masakit ang splenomegaly symptoms",synonym,active
splenomegaly_symptoms,"Splenomegaly Symptoms",hematology,4,0,4,no,splenomegaly_symptoms,concept_id,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,"newborn jaundice",canonical,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,newborn,synonym,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,jaundice,synonym,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,"may newborn jaundice",synonym,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,"masakit newborn jaundice",synonym,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,"masakit ang newborn jaundice",synonym,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,jaundice_newborn,concept_id,active
jaundice_newborn,"Newborn Jaundice",pediatric,5,0,5,no,"jaundice newborn",concept_id,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,"umbilical cord infection",canonical,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,umbilical,synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,cord,synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,infection,synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,"may umbilical cord infection",synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,"masakit umbilical cord infection",synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,"masakit ang umbilical cord infection",synonym,active
umbilical_cord_infection,"Umbilical Cord Infection",pediatric,5,0,5,no,umbilical_cord_infection,concept_id,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,"severe diaper rash",canonical,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,severe,synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,diaper,synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,rash,synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,"may severe diaper rash",synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,"masakit severe diaper rash",synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,"masakit ang severe diaper rash",synonym,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,diaper_rash_severe,concept_id,active
diaper_rash_severe,"Severe Diaper Rash",pediatric,3,0,3,no,"diaper rash severe",concept_id,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,"elderly aspiration",canonical,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,elderly,synonym,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,aspiration,synonym,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,"may elderly aspiration",synonym,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,"masakit elderly aspiration",synonym,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,"masakit ang elderly aspiration",synonym,active
elderly_aspiration,"Elderly Aspiration",geriatric,8,8,0,yes,elderly_aspiration,concept_id,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,"bedsore infection",canonical,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,bedsore,synonym,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,infection,synonym,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,"may bedsore infection",synonym,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,"masakit bedsore infection",synonym,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,"masakit ang bedsore infection",synonym,active
bedsore_infection,"Bedsore Infection",geriatric,5,0,5,no,bedsore_infection,concept_id,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,"urinary catheter issue",canonical,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,urinary,synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,catheter,synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,issue,synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,"may urinary catheter issue",synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,"masakit urinary catheter issue",synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,"masakit ang urinary catheter issue",synonym,active
urinary_catheter_issue,"Urinary Catheter Issue",urology,4,0,4,no,urinary_catheter_issue,concept_id,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,"dialysis complication",canonical,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,dialysis,synonym,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,complication,synonym,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,"may dialysis complication",synonym,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,"masakit dialysis complication",synonym,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,"masakit ang dialysis complication",synonym,active
dialysis_complication,"Dialysis Complication",nephrology,8,8,0,yes,dialysis_complication,concept_id,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,"transplant rejection symptoms",canonical,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,transplant,synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,rejection,synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,symptoms,synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,"may transplant rejection symptoms",synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,"masakit transplant rejection symptoms",synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,"masakit ang transplant rejection symptoms",synonym,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,transplant_rejection,concept_id,active
transplant_rejection,"Transplant Rejection Symptoms",general,8,8,0,yes,"transplant rejection",concept_id,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,"infection in immunocompromised patient",canonical,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,infection,synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,immunocompromised,synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,patient,synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,"may infection in immunocompromised patient",synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,"masakit infection in immunocompromised patient",synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,"masakit ang infection in immunocompromised patient",synonym,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,immunosuppression_infection,concept_id,active
immunosuppression_infection,"Infection in Immunocompromised Patient",infectious,8,8,0,yes,"immunosuppression infection",concept_id,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,"cancer treatment complication",canonical,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,cancer,synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,treatment,synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,complication,synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,"may cancer treatment complication",synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,"masakit cancer treatment complication",synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,"masakit ang cancer treatment complication",synonym,active
cancer_treatment_complication,"Cancer Treatment Complication",oncology,6,0,6,no,cancer_treatment_complication,concept_id,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,"chemotherapy nausea",canonical,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,chemotherapy,synonym,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,nausea,synonym,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,"may chemotherapy nausea",synonym,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,"masakit chemotherapy nausea",synonym,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,"masakit ang chemotherapy nausea",synonym,active
chemotherapy_nausea,"Chemotherapy Nausea",oncology,3,0,3,no,chemotherapy_nausea,concept_id,active
port_infection,"Port or Line Infection",infectious,6,0,6,no,"port or line infection",canonical,active
port_infection,"Port or Line Infection",infectious,6,0,6,no,port,synonym,active
port_infection,"Port or Line Infection",infectious,6,0,6,no,line,synonym,active
port_infection,"Port or Line Infection",infectious,6,0,6,no,infection,synonym,active
port_infection,"Port or Line Infection",infectious,6,0,6,no,"may port or line infection",synonym,active
