hiligaynon_term,english_term,medical_category,severity,triage_level,status
ginahilanat ko liog akon,neck fever,general,Moderate,urgent,active
ginahilanat ko gid liog akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe liog akon,neck fever,general,Moderate,urgent,active
ginahilanat ko liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat ko gid liog ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe liog ko akon,neck fever,general,Moderate,urgent,active
ginahilanat ko siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat ko gid siko ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe siko ko,elbow fever,general,Moderate,urgent,active
ginahilanat ko siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat ko gid siko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe siko akon,elbow fever,general,Moderate,urgent,active
ginahilanat ko siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat ko gid siko ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe siko ko akon,elbow fever,general,Moderate,urgent,active
ginahilanat ko tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat ko gid tiil ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiil ko,foot fever,general,Moderate,urgent,active
ginahilanat ko tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat ko gid tiil akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiil akon,foot fever,general,Moderate,urgent,active
ginahilanat ko tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat ko gid tiil ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe tiil ko akon,foot fever,general,Moderate,urgent,active
ginahilanat ko lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat ko gid lasi ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lasi ko,wound site fever,general,Moderate,urgent,active
ginahilanat ko lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat ko gid lasi akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lasi akon,wound site fever,general,Moderate,urgent,active
ginahilanat ko lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat ko gid lasi ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe lasi ko akon,wound site fever,general,Moderate,urgent,active
ginahilanat ko kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat ko gid kuko ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kuko ko,nail fever,general,Moderate,urgent,active
ginahilanat ko kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat ko gid kuko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kuko akon,nail fever,general,Moderate,urgent,active
ginahilanat ko kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat ko gid kuko ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe kuko ko akon,nail fever,general,Moderate,urgent,active
ginahilanat ko hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat ko gid hita ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe hita ko,thigh fever,general,Moderate,urgent,active
ginahilanat ko hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat ko gid hita akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe hita akon,thigh fever,general,Moderate,urgent,active
ginahilanat ko hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat ko gid hita ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe hita ko akon,thigh fever,general,Moderate,urgent,active
ginahilanat ko titi ko,breast fever,general,Moderate,urgent,active
ginahilanat ko gid titi ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe titi ko,breast fever,general,Moderate,urgent,active
ginahilanat ko titi akon,breast fever,general,Moderate,urgent,active
ginahilanat ko gid titi akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe titi akon,breast fever,general,Moderate,urgent,active
ginahilanat ko titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat ko gid titi ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe titi ko akon,breast fever,general,Moderate,urgent,active
ginahilanat ko ari ko,penis fever,general,Moderate,urgent,active
ginahilanat ko gid ari ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ari ko,penis fever,general,Moderate,urgent,active
ginahilanat ko ari akon,penis fever,general,Moderate,urgent,active
ginahilanat ko gid ari akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ari akon,penis fever,general,Moderate,urgent,active
ginahilanat ko ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat ko gid ari ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ari ko akon,penis fever,general,Moderate,urgent,active
ginahilanat ko ulo ko,head fever,general,Moderate,urgent,active
ginahilanat ko gid ulo ko,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ulo ko,head fever,general,Moderate,urgent,active
ginahilanat ko ulo akon,head fever,general,Moderate,urgent,active
ginahilanat ko gid ulo akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ulo akon,head fever,general,Moderate,urgent,active
ginahilanat ko ulo ko akon,head fever,general,Moderate,urgent,active
ginahilanat ko gid ulo ko akon,high fever,general,Moderate,urgent,active
ginahilanat ko grabe ulo ko akon,head fever,general,Moderate,urgent,active
nasunog talukap mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog gid talukap mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog grabe talukap mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog talukap mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog gid talukap mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog grabe talukap mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog talukap mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog gid talukap mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog grabe talukap mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog bukongbukong ko,ankle burn,burn,Moderate,urgent,active
nasunog gid bukongbukong ko,ankle burn,burn,Moderate,urgent,active
nasunog grabe bukongbukong ko,ankle burn,burn,Moderate,urgent,active
nasunog bukongbukong akon,ankle burn,burn,Moderate,urgent,active
nasunog gid bukongbukong akon,ankle burn,burn,Moderate,urgent,active
nasunog grabe bukongbukong akon,ankle burn,burn,Moderate,urgent,active
nasunog bukongbukong ko akon,ankle burn,burn,Moderate,urgent,active
nasunog gid bukongbukong ko akon,ankle burn,burn,Moderate,urgent,active
nasunog grabe bukongbukong ko akon,ankle burn,burn,Moderate,urgent,active
nasunog kilid mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog gid kilid mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog grabe kilid mata ko,eyelid burn,burn,Moderate,urgent,active
nasunog kilid mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog gid kilid mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog grabe kilid mata akon,eyelid burn,burn,Moderate,urgent,active
nasunog kilid mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog gid kilid mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog grabe kilid mata ko akon,eyelid burn,burn,Moderate,urgent,active
nasunog dalunggan ko,ear burn,burn,Moderate,urgent,active
nasunog gid dalunggan ko,ear burn,burn,Moderate,urgent,active
nasunog grabe dalunggan ko,ear burn,burn,Moderate,urgent,active
nasunog dalunggan akon,ear burn,burn,Moderate,urgent,active
nasunog gid dalunggan akon,ear burn,burn,Moderate,urgent,active
nasunog grabe dalunggan akon,ear burn,burn,Moderate,urgent,active
nasunog dalunggan ko akon,ear burn,burn,Moderate,urgent,active
nasunog gid dalunggan ko akon,ear burn,burn,Moderate,urgent,active
nasunog grabe dalunggan ko akon,ear burn,burn,Moderate,urgent,active
nasunog ngabil ko,lip burn,burn,Moderate,urgent,active
nasunog gid ngabil ko,lip burn,burn,Moderate,urgent,active
nasunog grabe ngabil ko,lip burn,burn,Moderate,urgent,active
nasunog ngabil akon,lip burn,burn,Moderate,urgent,active
nasunog gid ngabil akon,lip burn,burn,Moderate,urgent,active
nasunog grabe ngabil akon,lip burn,burn,Moderate,urgent,active
nasunog ngabil ko akon,lip burn,burn,Moderate,urgent,active
nasunog gid ngabil ko akon,lip burn,burn,Moderate,urgent,active
nasunog grabe ngabil ko akon,lip burn,burn,Moderate,urgent,active
nasunog dughan ko,chest burn,burn,Moderate,urgent,active
nasunog gid dughan ko,chest burn,burn,Moderate,urgent,active
nasunog grabe dughan ko,chest burn,burn,Moderate,urgent,active
nasunog dughan akon,chest burn,burn,Moderate,urgent,active
nasunog gid dughan akon,chest burn,burn,Moderate,urgent,active
nasunog grabe dughan akon,chest burn,burn,Moderate,urgent,active
nasunog dughan ko akon,chest burn,burn,Moderate,urgent,active
nasunog gid dughan ko akon,chest burn,burn,Moderate,urgent,active
nasunog grabe dughan ko akon,chest burn,burn,Moderate,urgent,active
nasunog pisngi ko,cheek burn,burn,Moderate,urgent,active
nasunog gid pisngi ko,cheek burn,burn,Moderate,urgent,active
nasunog grabe pisngi ko,cheek burn,burn,Moderate,urgent,active
nasunog pisngi akon,cheek burn,burn,Moderate,urgent,active
nasunog gid pisngi akon,cheek burn,burn,Moderate,urgent,active
nasunog grabe pisngi akon,cheek burn,burn,Moderate,urgent,active
nasunog pisngi ko akon,cheek burn,burn,Moderate,urgent,active
nasunog gid pisngi ko akon,cheek burn,burn,Moderate,urgent,active
nasunog grabe pisngi ko akon,cheek burn,burn,Moderate,urgent,active
nasunog tungod ko,throat burn,burn,Moderate,urgent,active
nasunog gid tungod ko,throat burn,burn,Moderate,urgent,active
nasunog grabe tungod ko,throat burn,burn,Moderate,urgent,active
nasunog tungod akon,throat burn,burn,Moderate,urgent,active
nasunog gid tungod akon,throat burn,burn,Moderate,urgent,active
nasunog grabe tungod akon,throat burn,burn,Moderate,urgent,active
nasunog tungod ko akon,throat burn,burn,Moderate,urgent,active
nasunog gid tungod ko akon,throat burn,burn,Moderate,urgent,active
nasunog grabe tungod ko akon,throat burn,burn,Moderate,urgent,active
nasunog singit ko,groin burn,burn,Moderate,urgent,active
nasunog gid singit ko,groin burn,burn,Moderate,urgent,active
nasunog grabe singit ko,groin burn,burn,Moderate,urgent,active
nasunog singit akon,groin burn,burn,Moderate,urgent,active
nasunog gid singit akon,groin burn,burn,Moderate,urgent,active
nasunog grabe singit akon,groin burn,burn,Moderate,urgent,active
nasunog singit ko akon,groin burn,burn,Moderate,urgent,active
nasunog gid singit ko akon,groin burn,burn,Moderate,urgent,active
nasunog grabe singit ko akon,groin burn,burn,Moderate,urgent,active
nasunog ilong ko,nose burn,burn,Moderate,urgent,active
nasunog gid ilong ko,nose burn,burn,Moderate,urgent,active
nasunog grabe ilong ko,nose burn,burn,Moderate,urgent,active
nasunog ilong akon,nose burn,burn,Moderate,urgent,active
nasunog gid ilong akon,nose burn,burn,Moderate,urgent,active
nasunog grabe ilong akon,nose burn,burn,Moderate,urgent,active
nasunog ilong ko akon,nose burn,burn,Moderate,urgent,active
nasunog gid ilong ko akon,nose burn,burn,Moderate,urgent,active
nasunog grabe ilong ko akon,nose burn,burn,Moderate,urgent,active
nasunog abaga ko,shoulder burn,burn,Moderate,urgent,active
nasunog gid abaga ko,shoulder burn,burn,Moderate,urgent,active
nasunog grabe abaga ko,shoulder burn,burn,Moderate,urgent,active
nasunog abaga akon,shoulder burn,burn,Moderate,urgent,active
nasunog gid abaga akon,shoulder burn,burn,Moderate,urgent,active
nasunog grabe abaga akon,shoulder burn,burn,Moderate,urgent,active
nasunog abaga ko akon,shoulder burn,burn,Moderate,urgent,active
nasunog gid abaga ko akon,shoulder burn,burn,Moderate,urgent,active
nasunog grabe abaga ko akon,shoulder burn,burn,Moderate,urgent,active
nasunog tiyan ko,abdomen burn,burn,Moderate,urgent,active
nasunog gid tiyan ko,abdomen burn,burn,Moderate,urgent,active
nasunog grabe tiyan ko,abdomen burn,burn,Moderate,urgent,active
nasunog tiyan akon,abdomen burn,burn,Moderate,urgent,active
nasunog gid tiyan akon,abdomen burn,burn,Moderate,urgent,active
nasunog grabe tiyan akon,abdomen burn,burn,Moderate,urgent,active
nasunog tiyan ko akon,abdomen burn,burn,Moderate,urgent,active
nasunog gid tiyan ko akon,abdomen burn,burn,Moderate,urgent,active
nasunog grabe tiyan ko akon,abdomen burn,burn,Moderate,urgent,active
nasunog likod ko,back burn,burn,Moderate,urgent,active
nasunog gid likod ko,back burn,burn,Moderate,urgent,active
nasunog grabe likod ko,back burn,burn,Moderate,urgent,active
nasunog likod akon,back burn,burn,Moderate,urgent,active
nasunog gid likod akon,back burn,burn,Moderate,urgent,active
nasunog grabe likod akon,back burn,burn,Moderate,urgent,active
nasunog likod ko akon,back burn,burn,Moderate,urgent,active
nasunog gid likod ko akon,back burn,burn,Moderate,urgent,active
nasunog grabe likod ko akon,back burn,burn,Moderate,urgent,active
nasunog kamot ko,hand burn,burn,Moderate,urgent,active
nasunog gid kamot ko,hand burn,burn,Moderate,urgent,active
nasunog grabe kamot ko,hand burn,burn,Moderate,urgent,active
nasunog kamot akon,hand burn,burn,Moderate,urgent,active
nasunog gid kamot akon,hand burn,burn,Moderate,urgent,active
nasunog grabe kamot akon,hand burn,burn,Moderate,urgent,active
nasunog kamot ko akon,hand burn,burn,Moderate,urgent,active
nasunog gid kamot ko akon,hand burn,burn,Moderate,urgent,active
nasunog grabe kamot ko akon,hand burn,burn,Moderate,urgent,active
nasunog tudlo ko,finger burn,burn,Moderate,urgent,active
nasunog gid tudlo ko,finger burn,burn,Moderate,urgent,active
nasunog grabe tudlo ko,finger burn,burn,Moderate,urgent,active
nasunog tudlo akon,finger burn,burn,Moderate,urgent,active
nasunog gid tudlo akon,finger burn,burn,Moderate,urgent,active
nasunog grabe tudlo akon,finger burn,burn,Moderate,urgent,active
nasunog tudlo ko akon,finger burn,burn,Moderate,urgent,active
nasunog gid tudlo ko akon,finger burn,burn,Moderate,urgent,active
nasunog grabe tudlo ko akon,finger burn,burn,Moderate,urgent,active
nasunog tuhod ko,knee burn,burn,Moderate,urgent,active
nasunog gid tuhod ko,knee burn,burn,Moderate,urgent,active
nasunog grabe tuhod ko,knee burn,burn,Moderate,urgent,active
nasunog tuhod akon,knee burn,burn,Moderate,urgent,active
nasunog gid tuhod akon,knee burn,burn,Moderate,urgent,active
nasunog grabe tuhod akon,knee burn,burn,Moderate,urgent,active
nasunog tuhod ko akon,knee burn,burn,Moderate,urgent,active
nasunog gid tuhod ko akon,knee burn,burn,Moderate,urgent,active
nasunog grabe tuhod ko akon,knee burn,burn,Moderate,urgent,active
nasunog itlog ko,burn,burn,Moderate,urgent,active
nasunog gid itlog ko,burn,burn,Moderate,urgent,active
nasunog grabe itlog ko,burn,burn,Moderate,urgent,active
nasunog itlog akon,burn,burn,Moderate,urgent,active
nasunog gid itlog akon,burn,burn,Moderate,urgent,active
nasunog grabe itlog akon,burn,burn,Moderate,urgent,active
nasunog itlog ko akon,burn,burn,Moderate,urgent,active
nasunog gid itlog ko akon,burn,burn,Moderate,urgent,active
nasunog grabe itlog ko akon,burn,burn,Moderate,urgent,active
nasunog bilat ko,vagina burn,burn,Moderate,urgent,active
