hiligaynon_term,english_term,medical_category,severity,triage_level,status
nagdugo itlug ko ko,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ko ko gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ku,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nagdugo itlug ku gid,testicular bleeding,male_reproductive_symptom,Severe,urgent,active
nana ari,penile infection,infection,High,urgent,active
nana bilat,vaginal infection,infection,High,urgent,active
nautod ari ko,penile amputation,trauma,Critical,emergency,active
nautod ari ko,penis amputation,trauma,Critical,emergency,active
nautod ari ko ko,penis amputation,trauma,Critical,emergency,active
nautod ary ko,penis amputation,trauma,Critical,emergency,active
nautod ary ko ko,penis amputation,trauma,Critical,emergency,active
nautod bilad ko,vagina amputation,trauma,Critical,emergency,active
nautod bilad ko ko,vagina amputation,trauma,Critical,emergency,active
nautod bilat ko,vagina amputation,trauma,Critical,emergency,active
nautod bilat ko ko,vagina amputation,trauma,Critical,emergency,active
nautod itlog ko,testicle amputation,trauma,Critical,emergency,active
nautod itlog ko ko,testicle amputation,trauma,Critical,emergency,active
nautod itlug ko,testicle amputation,trauma,Critical,emergency,active
nautod itlug ko ko,testicle amputation,trauma,Critical,emergency,active
sakit acun itlog,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit acun itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit acun itlug,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit acun itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon ari,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon ary,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon ary ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon bayag,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon bilad,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit akon bilad ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit akon bilat,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit akon bilat ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit akon itlog,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon itlog ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon itlug,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon itlug ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit akon kipay,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
sakit akon singit,groin pain,musculoskeletal,Moderate,urgent,active
sakit ari,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ari ko ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit ary ko ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag ako,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag akon,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag akon gid,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag akon subong,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag gid ko,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag ko,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bayag ko gid,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit bilad ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilad ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit bilat ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid acun itlog,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid acun itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid acun itlug,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid acun itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon ari,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon ary,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon ary ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon bayag,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon bilad,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid akon bilad ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid akon bilat,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid akon bilat ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlog,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlog ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlug,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlug ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon itlug ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid akon kipay,vulvar pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid akon singit,groin pain,musculoskeletal,Moderate,urgent,active
sakit gid ari ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ari ko ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko ako,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko akon,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko akon gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko akon subong,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko gid ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko ko,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid ary ko ko gid,penile pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag ako,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag akon,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag akon gid,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag akon subong,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag gid ko,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag ko,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bayag ko gid,scrotal pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilad ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko ako,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko akon,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko akon gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko akon subong,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko gid ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko ko,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid bilat ko ko gid,vaginal pain,female_reproductive_symptom,Moderate,urgent,active
sakit gid itlog acun,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog acun gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog acun subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog ako,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog akon,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog akon gid,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog akon subong,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog gid ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog gid ku,testicular pain,male_reproductive_symptom,Moderate,urgent,active
sakit gid itlog ko,testicular pain,male_reproductive_symptom,Moderate,urgent,active
