hiligaynon_term,english_term,medical_category,severity,triage_level,status
natumba ko,fall injury,Trauma,Medium,urgent,active
natumba ko kag nasamdan ulo ko,head injury from fall,Trauma,Critical,emergency,active
natumba ku kag nasamdan ulo ko,head injury from fall,Trauma,Critical,emergency,active
nautod acun buuk,amputated arm,Trauma,Critical,emergency,active
nautod acun kamot,amputated hand,Trauma,Critical,emergency,active
nautod acun kuko,nail avulsion,Trauma,Critical,emergency,active
nautod acun paa,amputated foot,Trauma,Critical,emergency,active
nautod acun tiil,amputated foot,Trauma,Critical,emergency,active
nautod acun tudlo,amputated finger,Trauma,Critical,emergency,active
nautod akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod akon paa,amputated foot,Trauma,Critical,emergency,active
nautod akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ang acun buuk,amputated arm,Trauma,Critical,emergency,active
nautod ang acun kamot,amputated hand,Trauma,Critical,emergency,active
nautod ang acun kuko,nail avulsion,Trauma,Critical,emergency,active
nautod ang acun paa,amputated foot,Trauma,Critical,emergency,active
nautod ang acun tiil,amputated foot,Trauma,Critical,emergency,active
nautod ang acun tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ang akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod ang akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod ang akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod ang akon paa,amputated foot,Trauma,Critical,emergency,active
nautod ang akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod ang akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ang buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod ang buuk ku,amputated arm,Trauma,Critical,emergency,active
nautod ang kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod ang kamot ku,amputated hand,Trauma,Critical,emergency,active
nautod ang kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod ang kuko ku,nail avulsion,Trauma,Critical,emergency,active
nautod ang paa ko,amputated foot,Trauma,Critical,emergency,active
nautod ang paa ku,amputated foot,Trauma,Critical,emergency,active
nautod ang tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod ang tiil ku,amputated foot,Trauma,Critical,emergency,active
nautod ang tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod ang tudlo ku,amputated finger,Trauma,Critical,emergency,active
nautod buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod buuk ku,amputated arm,Trauma,Critical,emergency,active
nautod gid acun buuk,amputated arm,Trauma,Critical,emergency,active
nautod gid acun kamot,amputated hand,Trauma,Critical,emergency,active
nautod gid acun kuko,nail avulsion,Trauma,Critical,emergency,active
nautod gid acun paa,amputated foot,Trauma,Critical,emergency,active
nautod gid acun tiil,amputated foot,Trauma,Critical,emergency,active
nautod gid acun tudlo,amputated finger,Trauma,Critical,emergency,active
nautod gid akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod gid akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod gid akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod gid akon paa,amputated foot,Trauma,Critical,emergency,active
nautod gid akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod gid akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod gid buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod gid buuk ku,amputated arm,Trauma,Critical,emergency,active
nautod gid kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod gid kamot ku,amputated hand,Trauma,Critical,emergency,active
nautod gid kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod gid kuko ku,nail avulsion,Trauma,Critical,emergency,active
nautod gid paa ko,amputated foot,Trauma,Critical,emergency,active
nautod gid paa ku,amputated foot,Trauma,Critical,emergency,active
nautod gid tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod gid tiil ku,amputated foot,Trauma,Critical,emergency,active
nautod gid tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod gid tudlo ku,amputated finger,Trauma,Critical,emergency,active
nautod kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod kamot ku,amputated hand,Trauma,Critical,emergency,active
nautod ko ang acun buuk,amputated arm,Trauma,Critical,emergency,active
nautod ko ang acun kamot,amputated hand,Trauma,Critical,emergency,active
nautod ko ang acun kuko,nail avulsion,Trauma,Critical,emergency,active
nautod ko ang acun paa,amputated foot,Trauma,Critical,emergency,active
nautod ko ang acun tiil,amputated foot,Trauma,Critical,emergency,active
nautod ko ang acun tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ko ang akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod ko ang akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod ko ang akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod ko ang akon paa,amputated foot,Trauma,Critical,emergency,active
nautod ko ang akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod ko ang akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ko ang buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod ko ang kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod ko ang kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod ko ang paa ko,amputated foot,Trauma,Critical,emergency,active
nautod ko ang tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod ko ang tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod ku ang akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod ku ang akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod ku ang akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod ku ang akon paa,amputated foot,Trauma,Critical,emergency,active
nautod ku ang akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod ku ang akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod ku ang buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod ku ang kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod ku ang kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod ku ang paa ko,amputated foot,Trauma,Critical,emergency,active
nautod ku ang tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod ku ang tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod kuko ku,nail avulsion,Trauma,Critical,emergency,active
nautod na akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod na akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod na akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod na akon paa,amputated foot,Trauma,Critical,emergency,active
nautod na akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod na akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod na ang akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod na ang akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod na ang akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod na ang akon paa,amputated foot,Trauma,Critical,emergency,active
nautod na ang akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod na ang akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod na ang buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod na ang kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod na ang kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod na ang paa ko,amputated foot,Trauma,Critical,emergency,active
nautod na ang tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod na ang tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod na buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod na gid akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod na gid akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod na gid akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod na gid akon paa,amputated foot,Trauma,Critical,emergency,active
nautod na gid akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod na gid akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod na gid buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod na gid kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod na gid kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod na gid paa ko,amputated foot,Trauma,Critical,emergency,active
nautod na gid tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod na gid tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod na kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod na ko ang akon buuk,amputated arm,Trauma,Critical,emergency,active
nautod na ko ang akon kamot,amputated hand,Trauma,Critical,emergency,active
nautod na ko ang akon kuko,nail avulsion,Trauma,Critical,emergency,active
nautod na ko ang akon paa,amputated foot,Trauma,Critical,emergency,active
nautod na ko ang akon tiil,amputated foot,Trauma,Critical,emergency,active
nautod na ko ang akon tudlo,amputated finger,Trauma,Critical,emergency,active
nautod na ko ang buuk ko,amputated arm,Trauma,Critical,emergency,active
nautod na ko ang kamot ko,amputated hand,Trauma,Critical,emergency,active
nautod na ko ang kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod na ko ang paa ko,amputated foot,Trauma,Critical,emergency,active
nautod na ko ang tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod na ko ang tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod na kuko ko,nail avulsion,Trauma,Critical,emergency,active
nautod na paa ko,amputated foot,Trauma,Critical,emergency,active
nautod na tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod na tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod na tudlo ko sang makina,amputated finger,Trauma,Critical,emergency,active
nautod ngipon ko,avulsed tooth,Dental,High,urgent,active
nautod paa ko,amputated foot,Trauma,Critical,emergency,active
nautod paa ku,amputated foot,Trauma,Critical,emergency,active
nautod tiil ko,amputated foot,Trauma,Critical,emergency,active
nautod tiil ku,amputated foot,Trauma,Critical,emergency,active
nautod tudlo ko,amputated finger,Trauma,Critical,emergency,active
nautod tudlo ko sang makina,amputated finger,Trauma,Critical,emergency,active
nautod tudlo ku,amputated finger,Trauma,Critical,emergency,active
nautod tudlo ku sang makina,amputated finger,Trauma,Critical,emergency,active
nawala ko panan-aw,vision loss,Neurological,Critical,emergency,active
nawala ku panan-aw,vision loss,Neurological,Critical,emergency,active
ngipon,tooth,Body Part,Low,routine,active
paa,foot,Body Part,Low,routine,active
perme budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
perme gasakit dughan ko,chest pain,Cardiovascular,High,emergency,active
perme ginkagat sang ido ko,dog bite,Bite,Critical,emergency,active
perme may nana akon mata,eye infection,Infection,High,urgent,active
perme nabali kamot ko,hand fracture,Fracture,High,emergency,active
perme nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
perme nga budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
perme nga gasakit dughan ko,chest pain,Cardiovascular,High,emergency,active
perme nga ginkagat sang ido ko,dog bite,Bite,Critical,emergency,active
perme nga may nana akon mata,eye infection,Infection,High,urgent,active
perme nga nabali kamot ko,hand fracture,Fracture,High,emergency,active
perme nga nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
pilas,wound,Body Part,Low,routine,active
pilas gid,wound,Body Part,Low,routine,active
pilas ko,wound,Body Part,Low,routine,active
pisngi,cheek,Body Part,Low,routine,active
posible budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
posible gasakit dughan ko,chest pain,Cardiovascular,High,emergency,active
posible ginkagat sang ido ko,dog bite,Bite,Critical,emergency,active
posible may nana akon mata,eye infection,Infection,High,urgent,active
posible nabali kamot ko,hand fracture,Fracture,High,emergency,active
posible nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
posible nga budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
posible nga gasakit dughan ko,chest pain,Cardiovascular,High,emergency,active
posible nga ginkagat sang ido ko,dog bite,Bite,Critical,emergency,active
posible nga may nana akon mata,eye infection,Infection,High,urgent,active
posible nga nabali kamot ko,hand fracture,Fracture,High,emergency,active
posible nga nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
pula mata,red eye,Eye,Medium,urgent,active
sakit abaga ako,shoulder pain,Pain,Medium,routine,active
sakit abaga akon,shoulder pain,Pain,Medium,routine,active
sakit abaga akon gid,shoulder pain,Pain,Medium,routine,active
sakit abaga akon subong,shoulder pain,Pain,Medium,routine,active
sakit abaga gid ko,shoulder pain,Pain,Medium,routine,active
sakit abaga ko,shoulder pain,Pain,Medium,routine,active
sakit abaga ko gid,shoulder pain,Pain,Medium,routine,active
sakit abaga ko man,shoulder pain,Pain,Medium,routine,active
sakit abaga man,shoulder pain,Pain,Medium,routine,active
sakit abaga subong,shoulder pain,Pain,Medium,routine,active
sakit akon abaga,shoulder pain,Pain,Medium,routine,active
sakit akon atay,liver pain,Pain,Medium,routine,active
sakit akon awang,jaw pain,Pain,Medium,routine,active
sakit akon baba,mouth pain,Pain,Medium,routine,active
sakit akon balat,skin pain,Pain,Medium,routine,active
sakit akon batiis,leg pain,Pain,Medium,routine,active
sakit akon bato,kidney pain,Pain,Medium,routine,active
sakit akon baywang,waist pain,Pain,Medium,routine,active
sakit akon buhok,hair pain,Pain,Medium,routine,active
sakit akon bukong,forehead pain,Pain,Medium,routine,active
sakit akon buuk,arm pain,Pain,Medium,routine,active
sakit akon dalunggan,ear pain,Pain,Medium,routine,active
sakit akon dila,tongue pain,Pain,Medium,routine,active
sakit akon dughan,chest pain,Pain,High,urgent,active
sakit akon ilong,nose pain,Pain,Medium,routine,active
sakit akon kamot,hand pain,Pain,Medium,routine,active
sakit akon kuko,nail pain,Pain,Medium,routine,active
sakit akon lawas,body pain,Pain,Medium,routine,active
sakit akon lawi,nape pain,Pain,Medium,routine,active
sakit akon likod,back pain,Pain,Medium,routine,active
sakit akon liog,neck pain,Pain,Medium,routine,active
sakit akon mata,eye pain,Pain,Medium,routine,active
sakit akon ngipon,tooth pain,Pain,Medium,routine,active
sakit akon paa,foot pain,Pain,Medium,routine,active
sakit akon pilas,wound pain,Pain,Medium,routine,active
sakit akon pisngi,cheek pain,Pain,Medium,routine,active
sakit akon siko,elbow pain,Pain,Medium,routine,active
sakit akon tadlong,forearm pain,Pain,Medium,routine,active
sakit akon tagipusuon,heart pain,Pain,Medium,routine,active
sakit akon tai,buttocks pain,Pain,Medium,routine,active
sakit akon tiil,foot pain,Pain,Medium,routine,active
sakit akon tikod,heel pain,Pain,Medium,routine,active
sakit akon titi,breast pain,Pain,Medium,routine,active
sakit akon tiyan,abdominal pain,Pain,High,routine,active
sakit akon tudlo,finger pain,Pain,Medium,routine,active
sakit akon tuhod,knee pain,Pain,Medium,routine,active
sakit akon tungod,throat pain,Pain,Medium,routine,active
sakit akon tungtong,ankle pain,Pain,Medium,routine,active
sakit akon ulo,head pain,Pain,High,urgent,active
sakit akon utok,brain pain,Pain,Medium,routine,active
sakit atay akon,liver pain,Pain,Medium,routine,active
sakit atay gid ko,liver pain,Pain,Medium,routine,active
sakit atay ko,liver pain,Pain,Medium,routine,active
sakit atay man,liver pain,Pain,Medium,routine,active
sakit atay subong,liver pain,Pain,Medium,routine,active
sakit awang akon,jaw pain,Pain,Medium,routine,active
sakit awang gid ko,jaw pain,Pain,Medium,routine,active
sakit awang ko,jaw pain,Pain,Medium,routine,active
sakit awang man,jaw pain,Pain,Medium,routine,active
sakit awang subong,jaw pain,Pain,Medium,routine,active
